id,machine_tag,title,inscription,latitude,longitude,as_wkt,country,area,address,erected,main_photo,colour,organisations,language,series,series_ref,geolocated?,photographed?,number_of_subjects,number_of_male_subjects,number_of_female_subjects,number_of_inanimate_subjects,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image,subjects
40091,openplaques:id=40091,Charles Mackerras blue plaque,Sir Charles Mackerras CH.AC.CBE 1925-2010 Conductor and Musicologist Lived Here,51.52683,-0.177,POINT(-0.177 51.52683),United Kingdom,London,"10 Hamilton Terrace, St Johns Wood",2013,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_Charles_Mackerras_CH.AC.CBE_1925-2010_Conductor_and_Musicologist_Lived_Here.jpg?width=640,blue,"[""Public Memorials Appeal""]",English,"",,true,true,1,1,0,0,18116,openplaques:subject:id=18116,Charles Mackerras,Mackerras,male,1925,2010,man,"[""conductor"", ""Companion of Honour"", ""Companion of the Order of Australia"", ""musicologist"", ""Commander of the Most Excellent Order of the British Empire""]","",https://en.wikipedia.org/wiki/Charles_Mackerras,http://dbpedia.org/resource/Charles_Mackerras,https://commons.wikimedia.org/wiki/Special:FilePath/Sir_Charles_Mackerras.jpg?width=640,"[""Charles Mackerras|(1925-2010)|man|conductor, Companion of Honour, Companion of the Order of Australia, musicologist, and Commander of the Most Excellent Order of the British Empire""]"
401,openplaques:id=401,Walter Pater blue plaque,Walter Pater 1839-1894 aesthete and writer lived and worked here 1885-1893,51.4979,-0.20114,POINT(-0.20114 51.4979),United Kingdom,London,12 Earls Terrace,2004,https://commons.wikimedia.org/wiki/Special:FilePath/WALTER_PATER_1839-1894_Aesthete_and_Writer_lived_and_worked_here_1885-1893.jpg?width=640,blue,"[""English Heritage""]",English,"",,true,true,1,1,0,0,387,openplaques:subject:id=387,Walter Pater,Pater,male,1839,1894,man,"[""aesthete"", ""writer"", ""author"", ""scholar"", ""son of Richard Glode Pater"", ""son of Maria Hill""]","",https://en.wikipedia.org/wiki/Walter_Pater,http://dbpedia.org/resource/Walter_Pater,https://commons.wikimedia.org/wiki/Special:FilePath/Walter-pater-1.jpg?width=640,"[""Walter Pater|(1839-1894)|man|aesthete, writer, author, scholar, son of Richard Glode Pater, and son of Maria Hill""]"
40102,openplaques:id=40102,William Hogarth bronze plaque,William Hogarth artist 1697-1764 Sergeant Painter to King George II lived on the east side of this square,,,"",United Kingdom,London,Leicester Square,"",https://commons.wikimedia.org/wiki/Special:FilePath/William_Hogarth_plaque_at_Vanguard_(9761470326).jpg?width=640,bronze,[],English,"",,false,true,1,1,0,0,3828,openplaques:subject:id=3828,William Hogarth,Hogarth,male,1697,1764,man,"[""artist"", ""Satirical Artist"", ""illustrator"", ""engraver""]","",https://en.wikipedia.org/wiki/William_Hogarth,http://dbpedia.org/resource/William_Hogarth,https://commons.wikimedia.org/wiki/Special:FilePath/The_Painter_and_His_Pug_by_William_Hogarth.jpg?width=640,"[""William Hogarth|(1697-1764)|man|artist, Satirical Artist, illustrator, and engraver""]"
40105,openplaques:id=40105,Maiden Lane Bridge bronze plaque,"Maiden Lane Bridge  First built in 1819 to carry Maiden Lane across the Regent's Canal, it was widened and rebuilt in 1852 and 1923.  In 1998 it was rebuilt to confirm to European Community legislation on minimum loading.  Parts of the original fabric have been reused in deference to the site's history.",51.53547,-0.12233,POINT(-0.12233 51.53547),United Kingdom,London,York Way,"",https://farm6.staticflickr.com/5661/20908706056_1a204f1413_z.jpg,bronze,"[""London Borough of Camden""]",English,"",,true,true,1,1,0,1,16884,openplaques:subject:id=16884,Maiden Lane Bridge,Maiden Lane Bridge,object,,,place,"[""bridge""]",bridge,https://en.wikipedia.org/wiki/Maiden_Lane_Bridge,http://dbpedia.org/resource/Maiden_Lane_Bridge,https://commons.wikimedia.org/wiki/Special:FilePath/Maidenlanebridge.jpg?width=640,"[""Maiden Lane Bridge||place|bridge""]"
40109,openplaques:id=40109,"The Harrods Bombing, Philip Geddes, Kenneth Gerald Salvesen , and Jasmine Cochran Patrick marble plaque",In fond memory of  Philip Geddes  Kenneth Gerald Salvesen  Jasmine Cochran Patrick  Innocent Victims  17th December 1983,51.49962,-0.16228,POINT(-0.16228 51.49962),United Kingdom,London,"Harrods, Hans Crescent, SW1","",https://farm6.staticflickr.com/5798/21007017775_231a1733e4_z.jpg,marble,"[""Police Memorial Trust""]",English,"",,true,true,4,3,1,1,9769,openplaques:subject:id=9769,The Harrods Bombing,Harrods Bombing,object,1983,1983,thing,"[""bomb""]",bomb,,,"","[""The Harrods Bombing|(1983)|thing|bomb"", ""Philip Geddes|(d.1983)|man|bombing victim"", ""Kenneth Gerald Salvesen |(d.1983)|man|bombing victim"", ""Jasmine Cochran Patrick|(d.1983)|woman|bombing victim""]"
40112,openplaques:id=40112,Henry Dudley brass plaque,"In a house on this site  The Revd. Sir Henry Bate Dudley, Bt, M.A., LL.d., J.P.  1745 - 1824  lived 1802 - 1816    Critic, Playwright, first journalist to be designated Editor   Founder with David Garrick et al. 2 November 1772  of    The Morning Post  (Merged with The Daily Telegraph in 1937)    also founder of  The Morning Herald  1780 - 1869",51.49998,-0.1598,POINT(-0.1598 51.49998),United Kingdom,London,"The Millennium Hotel, Sloane Street, SW1","",https://farm6.staticflickr.com/5665/20828228639_f3bf42f977_z.jpg,brass,[],English,"",,true,true,1,1,0,0,16885,openplaques:subject:id=16885,Henry Dudley,Dudley,male,1745,1824,man,"[""Reverend"", ""Master of Arts"", ""Doctor of Law"", ""critic"", ""playwright"", ""editor"", ""co-founder with David Garrick et al of The Morning Post"", ""founder of The Morning Herald"", ""Justice of the Peace"", ""Baronet Dudley of Kilscoran House""]","","https://en.wikipedia.org/wiki/Sir_Henry_Dudley,_1st_Baronet","http://dbpedia.org/resource/Sir_Henry_Dudley,_1st_Baronet",https://commons.wikimedia.org/wiki/Special:FilePath/Gainsborough_The-Rev.-Sir-Henry-Bate-Dudley.jpg?width=640,"[""Henry Dudley|(1745-1824)|man|Reverend, Master of Arts, Doctor of Law, critic, playwright, editor, co-founder with David Garrick et al of The Morning Post, founder of The Morning Herald, Justice of the Peace, and Baronet Dudley of Kilscoran House""]"
40113,openplaques:id=40113,The Football Association and Ebenezer Cobb Morley blue plaque,Commemorating the Founding Fathers of football to mark the 150th anniversary of the The Football Association Formed 26 October 1863,51.55721,-0.2796,POINT(-0.2796 51.55721),United Kingdom,London,Wembley Stadium,2013,https://farm66.staticflickr.com/65535/40650931273_0beecabb6a_z.jpg,blue,"[""British Plaque Trust""]",English,"",,true,true,2,2,0,1,10018,openplaques:subject:id=10018,The Football Association,Football Association,object,1863,,group,"[""association""]",association,https://en.wikipedia.org/wiki/The_Football_Association,http://dbpedia.org/resource/The_Football_Association,"","[""The Football Association|(1863-present)|group|association"", ""Ebenezer Cobb Morley|(1831-1924)|man|sportsman, solicitor, Secretary of the Football Association, Justice of the Peace, President of the Football Association, founding father of the Football Association, and codifier of the rules of Association Football""]"
40114,openplaques:id=40114,"Andrea Dykes, John Light, Nick Moore, and Admiral Duncan Bombing green plaque",Andrea Dykes D.O.B. 30-11-1971  John Light D.O.B. 27-04-1967  Nick Moore D.O.B. 24-05-1967  deceased 30-4-1999 in the Admiral Duncan Bombing. Goodness is stronger than evil ,,,"",United Kingdom,London,churchyard close to the Admiral Duncan pub in Old Compton Street,"","",green,[],English,"",,false,false,4,3,1,1,16886,openplaques:subject:id=16886,Andrea Dykes,Dykes,female,1971,1999,woman,"[""bombing victim""]",bombing victim,,,"","[""Andrea Dykes|(1971-1999)|woman|bombing victim"", ""John Light|(1967-1999)|man|bombing victim"", ""Nick Moore|(1967-1999)|man|bombing victim"", ""Admiral Duncan Bombing|(1999)|thing|bombing""]"
40115,openplaques:id=40115,Yellow plaque № 40115,"To commemorate the victims of the bomb which exploded at this site on Saturday April 17th 1999.  ""A community under attack will not be divided. Together we are strong.""",51.46232,-0.11518,POINT(-0.11518 51.46232),United Kingdom,London,"Iceland, Electric Avenue, Brixton",2000,"",yellow,"[""Brixton Bomb Victims Appeal Committee""]",English,"",,true,false,0,0,0,0,"","","","","","","","",[],"","","","",[]
40117,openplaques:id=40117,Great Exhibition and Crystal Palace multicoloured plaque,"Project funded by public subscription    Cost of building and fittings  £200,000    Value of exhibits (excluding Koh-I-Noor diamond)  £2 million    Profits  £186,437    Profits fund site for cultural insitutions on  Exhibition Road",51.50247,-0.166,POINT(-0.166 51.50247),United Kingdom,London,Hyde Park,2011,https://s0.geograph.org.uk/geophotos/02/92/01/2920156_140f674f.jpg,multicoloured,"[""Royal Parks""]",English,The Great Exhibition of the works of industry of all nations & Crystal Palace building Hyde Park 1851,"",true,true,2,2,0,2,9163,openplaques:subject:id=9163,Great Exhibition,Great Exhibition,object,1851,1851,place,"[""international exhibition""]",international exhibition,,,"","[""Great Exhibition|(1851)|place|international exhibition"", ""Crystal Palace|(1851-1936)|place|exhibition palace""]"
40118,openplaques:id=40118,"Joseph Paxton, Great Exhibition, and Crystal Palace multicoloured plaque","Building designed by Joseph Paxton    First large scale prefabricated glass and iron building    Organised by  the Royal Commission for the Exhibition of 1851    First world exposition of  innovation, technology and design    Supported by  HRH Prince Albert",51.50245,-0.16843,POINT(-0.16843 51.50245),United Kingdom,London,Hyde Park,2011,https://farm1.staticflickr.com/723/20840310088_3a9fbb4998_z.jpg,multicoloured,"[""Royal Parks""]",English,The Great Exhibition of the works of industry of all nations & Crystal Palace building Hyde Park 1851,"",true,true,3,3,0,2,4711,openplaques:subject:id=4711,Joseph Paxton,Paxton,male,1803,1865,man,"[""head gardener at Chatsworth"", ""designer of London's Crystal Palace"", ""Knight Bachelor""]","",https://en.wikipedia.org/wiki/Joseph_Paxton,http://dbpedia.org/resource/Joseph_Paxton,"https://commons.wikimedia.org/wiki/Special:FilePath/Joseph_Paxton_by_Maull_%26_Co,_c1860s.jpg?width=640","[""Joseph Paxton|(1803-1865)|man|head gardener at Chatsworth, designer of London's Crystal Palace, and Knight Bachelor"", ""Great Exhibition|(1851)|place|international exhibition"", ""Crystal Palace|(1851-1936)|place|exhibition palace""]"
40119,openplaques:id=40119,Great Exhibition and Crystal Palace black plaque,"The Great Exhibition 1851, Hyde Park    This is the site of the Great Exhibition of 1851. It was the first world exhibition of design, technology and innovation, displaying exhibits from Britain, the British Empire and the rest of the world.    For the first time, the site in Hyde Park has been marked. Five recycled glass and concrete plaques now stand on the footprint and former entrance to the building. Early examples of the materials and techniques used in this project were displayed in the Great Exhibition. This public art project commemorates the 160th anniversary of the Great Exhibition.    Designed by Joseph Paxton, the Great Exhibition building was nicknamed the 'Crystal Palace'. It was the world's first large-scale prefabricated building. Measuring 1848ft by 108ft, the spectacular structure was built using glass and iron. From where you are standing, it would have spanned roughly 924ft (281 metres) to your left and right.    The exhibition presented over 100,000 exhibits, including a black diamond from Brazil, a barometer using leeches, a prototype submarine. Smith & Weston rifles and edible birds nests from Java. The legacy of the Great Exhibition continues to this day.    The Royal Commission for the Exhibition of 1851 staged the landmark project. The Commission continues to support research and cultural projects with the profits from the exhibition.",51.50269,-0.16276,POINT(-0.16276 51.50269),United Kingdom,London,Hyde Park,2011,https://farm1.staticflickr.com/676/20840139310_103e6826a5_z.jpg,black,"[""Royal Parks""]",English,The Great Exhibition of the works of industry of all nations & Crystal Palace building Hyde Park 1851,"",true,true,2,2,0,2,9163,openplaques:subject:id=9163,Great Exhibition,Great Exhibition,object,1851,1851,place,"[""international exhibition""]",international exhibition,,,"","[""Great Exhibition|(1851)|place|international exhibition"", ""Crystal Palace|(1851-1936)|place|exhibition palace""]"
40120,openplaques:id=40120,Edward VII bronze plaque,The quadrica surmounting this arch was presented to the nation as a mark of deepest loyalty and respect to his late revered Majesty Edward VII by Herbert First Baron Michelham of Hellingly KCVO.,51.50255,-0.15089,POINT(-0.15089 51.50255),United Kingdom,London,"Wellington Arch, Hyde Park Corner",1912,https://farm6.staticflickr.com/5759/20414207373_5f2c9b3f6a_z.jpg,bronze,[],English,"","",true,true,1,1,0,0,1513,openplaques:subject:id=1513,Edward VII,Edward VII,male,1841,1910,man,"[""father of George V"", ""King of the United Kingdom"", ""son of Albert of Saxe-Coburg and Gotha"", ""son of Victoria"", ""husband of Alexandra"", ""father of Maud of Wales""]",King of the United Kingdom,https://en.wikipedia.org/wiki/Edward_VII,http://dbpedia.org/resource/Edward_VII,https://commons.wikimedia.org/wiki/Special:FilePath/Edward_VII_in_coronation_robes.jpg?width=640,"[""Edward VII|(1841-1910)|man|father of George V, King of the United Kingdom, son of Albert of Saxe-Coburg and Gotha, son of Victoria, husband of Alexandra, and father of Maud of Wales""]"
40123,openplaques:id=40123,Louisa Aldrich-Blake bronze plaque,Louisa Brandreth Aldrich-Blake DBE MD MS  1865-1925    Dean of the London (Royal Free Hospital)   School of Medicine for Women  1914-1925    Consulting Surgeon   Royal Free Hospital  1919-1925    Surgeon to the Elizabeth Garrett Anderson Hospital  1895-1925    Glorious is the fruit of good labour,51.52479,-0.12826,POINT(-0.12826 51.52479),United Kingdom,London,"Memorial to Louisa Brandreth Aldrich-Blake - Tavistock Square, WC1","",https://farm6.staticflickr.com/5685/21033364552_16f1184383_z.jpg,bronze,[],English,"",,true,true,1,0,1,0,16921,openplaques:subject:id=16921,Louisa Aldrich-Blake,Aldrich-Blake,female,1865,1925,woman,"[""Master of Surgery"", ""Dean of the London (Royal Free Hospital) School of Medicine for Women"", ""Consulting Surgeon Royal Free Hospital"", ""Dame Commander of the Most Excellent Order of the British Empire"", ""surgeon"", ""Doctor of Medicine"", ""Surgeon to the Elizabeth Garrett Anderson Hospital""]","",https://en.wikipedia.org/wiki/Louisa_Aldrich-Blake,http://dbpedia.org/resource/Louisa_Aldrich-Blake,https://commons.wikimedia.org/wiki/Special:FilePath/Louisa_Aldrich-Blake.jpg?width=640,"[""Louisa Aldrich-Blake|(1865-1925)|woman|Master of Surgery, Dean of the London (Royal Free Hospital) School of Medicine for Women, Consulting Surgeon Royal Free Hospital, Dame Commander of the Most Excellent Order of the British Empire, surgeon, Doctor of Medicine, and Surgeon to the Elizabeth Garrett Anderson Hospital""]"
402,openplaques:id=402,Charles James Fox blue plaque,Charles James Fox 1749-1806 statesman lived here,51.5063,-0.14453,POINT(-0.14453 51.5063),United Kingdom,London,46 Clarges Street,1950,https://commons.wikimedia.org/wiki/Special:FilePath/CHARLES_JAMES_FOX_1749-1806_Statesman_Lived_Here.jpg?width=640,blue,"[""London County Council""]",English,"",,true,true,1,1,0,0,388,openplaques:subject:id=388,Charles James Fox,Fox,male,1749,1806,man,"[""statesman""]",statesman,https://en.wikipedia.org/wiki/Charles_James_Fox,http://dbpedia.org/resource/Charles_James_Fox,https://commons.wikimedia.org/wiki/Special:FilePath/Charles_James_Fox_by_Karl_Anton_Hickel.jpg?width=640,"[""Charles James Fox|(1749-1806)|man|statesman""]"
40254,openplaques:id=40254,Archibald Hill blue plaque,A. V. Hill 1886-1977 Physiologist lived here 1923-1967,,,"",United Kingdom,London,"16 Bishopswood Road, Highgate",2015,https://commons.wikimedia.org/wiki/Special:FilePath/A._V._HILL_1886–1977_Physiologist_lived_here_1923_–_1967.jpg?width=640,blue,"[""English Heritage""]",English,"",,false,true,1,1,0,0,17030,openplaques:subject:id=17030,Archibald Hill,Hill,male,1886,1977,man,"[""physiologist"", ""Companion of Honour"", ""Officer of the Most Excellent Order of the British Empire"", ""Fellow of the Royal Society"", ""Nobel Physiology or Medicine Laureate"", ""President of the British Association""]","",https://en.wikipedia.org/wiki/Archibald_Hill,http://dbpedia.org/resource/Archibald_Hill,"","[""Archibald Hill|(1886-1977)|man|physiologist, Companion of Honour, Officer of the Most Excellent Order of the British Empire, Fellow of the Royal Society, Nobel Physiology or Medicine Laureate, and President of the British Association""]"
40255,openplaques:id=40255,Thomas John Barnardo white plaque,Site of St. Leonards Lodge residence of Doctor Barnardo 1896 until his death on 19th Sept 1905,51.39656,-0.31115,POINT(-0.31115 51.39656),United Kingdom,London,"Ravensview Court, Portsmouth Road, Kingston","",https://commons.wikimedia.org/wiki/Special:FilePath/Doctor_Barnardo_plaque.jpg?width=640,white,[],English,"",,true,true,1,1,0,0,2514,openplaques:subject:id=2514,Thomas John Barnardo,Barnardo,male,1845,1905,man,"[""Doctor - Bachelor of Medicine MBBS"", ""founder of Barnardo Homes""]","",https://en.wikipedia.org/wiki/Thomas_John_Barnardo,http://dbpedia.org/resource/Thomas_John_Barnardo,https://commons.wikimedia.org/wiki/Special:FilePath/Drbarnardo.jpg?width=640,"[""Thomas John Barnardo|(1845-1905)|man|Doctor - Bachelor of Medicine MBBS and founder of Barnardo Homes""]"
403,openplaques:id=403,Margery Blackie blue plaque,Dr. Margery Blackie 1898-1981 homoeopathic physician lived and worked here 1929-1980,51.4945,-0.17328,POINT(-0.17328 51.4945),United Kingdom,London,"18 Thurloe Street, Kensington and Chelsea, SW7",2004,https://farm5.staticflickr.com/4016/4524487428_a22bfe03db_z.jpg,blue,"[""English Heritage""]",English,"",,true,true,1,0,1,0,389,openplaques:subject:id=389,Margery Blackie,Blackie,female,1898,1981,woman,"[""homoeopathic physician"", ""Doctor of Medicine""]","",https://en.wikipedia.org/wiki/Margery_Blackie,http://dbpedia.org/resource/Margery_Blackie,"","[""Margery Blackie|(1898-1981)|woman|homoeopathic physician and Doctor of Medicine""]"
